nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
264,-0.18447682,-0.6923796,-0.4507636,-0.18447682,-0.6923796,-0.4507636,-0.5039742,-0.68272185,-1.1656115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,-0.18949534,-0.6905127,-0.46270013,-0.18949534,-0.6905127,-0.46270013,-0.43540245,-0.5990372,-1.0475906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,-0.18735434,-0.6898978,-0.46551582,-0.18735434,-0.6898978,-0.46551582,-0.0824451,-0.6597639,-0.60348463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,-0.09021124,-0.64869916,-0.40232798,-0.09021124,-0.64869916,-0.40232798,-0.059060138,-0.7290528,-0.5842359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,-0.0927988,-0.6508102,-0.40982965,-0.0927988,-0.6508102,-0.40982965,-0.21958984,-0.75425136,-0.7774103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,-0.04259999,-0.64784956,-0.36300054,-0.04259999,-0.64784956,-0.36300054,0.011216219,-0.7169906,-0.49401858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,-0.03849561,-0.6489605,-0.36211008,-0.03849561,-0.6489605,-0.36211008,0.16261935,-0.70339584,-0.31847706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,-0.003638791,-0.6524229,-0.3375958,-0.003638791,-0.6524229,-0.3375958,0.08788608,-0.6975076,-0.400378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,-0.0030530333,-0.6532409,-0.34019926,-0.0030530333,-0.6532409,-0.34019926,0.02564913,-0.6933259,-0.4677681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0.066253714,-0.6688958,-0.3097307,0.066253714,-0.6688958,-0.3097307,0.20748599,-0.7572549,-0.24727719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.06968001,-0.6698435,-0.3077104,0.06968001,-0.6698435,-0.3077104,0.23756869,-0.7162805,-0.20871574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0.07064882,-0.67007375,-0.30844656,0.07064882,-0.67007375,-0.30844656,0.11812052,-0.68135583,-0.34451702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.11344616,-0.69515675,-0.26775527,0.11344616,-0.69515675,-0.26775527,0.24968456,-0.7852523,-0.18036708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0.11683706,-0.69761133,-0.26508418,0.11683706,-0.69761133,-0.26508418,0.28299096,-0.81788445,-0.1341993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0.13237643,-0.70475197,-0.25370494,0.13237643,-0.70475197,-0.25370494,0.22101702,-0.7629899,-0.21203798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.1333923,-0.70568454,-0.25361252,0.1333923,-0.70568454,-0.25361252,0.1831702,-0.7513784,-0.24908361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0.13254058,-0.7119581,-0.26782826,0.13254058,-0.7119581,-0.26782826,0.14293724,-0.79883426,-0.29457882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.13213414,-0.7132943,-0.26904228,0.13213414,-0.7132943,-0.26904228,0.11221802,-0.77877265,-0.32852873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0.14330995,-0.71070075,-0.25110215,0.14330995,-0.71070075,-0.25110215,0.14640076,-0.7540668,-0.2897123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0.14198236,-0.71179116,-0.25347504,0.14198236,-0.71179116,-0.25347504,0.07693014,-0.7652199,-0.36974657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0.17137755,-0.71648747,-0.22735065,0.17137755,-0.71648747,-0.22735065,0.15107009,-0.75326943,-0.27998465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0.17171207,-0.716946,-0.22756834,0.17171207,-0.716946,-0.22756834,0.1881025,-0.73941135,-0.23823568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0.17134896,-0.7177817,-0.22847746,0.17134896,-0.7177817,-0.22847746,0.1535566,-0.758733,-0.27302468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0.20172468,-0.7376506,-0.19759105,0.20172468,-0.7376506,-0.19759105,0.19563687,-0.7863821,-0.21885197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0.20134027,-0.73884195,-0.1982042,0.20134027,-0.73884195,-0.1982042,0.18250434,-0.7972185,-0.22824799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0.2385161,-0.7591456,-0.15373528,0.2385161,-0.7591456,-0.15373528,0.21717256,-0.7965743,-0.18372731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0.23841453,-0.75945604,-0.15387914,0.23841453,-0.75945604,-0.15387914,0.23343731,-0.77466637,-0.160929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0.29924572,-0.804388,-0.07875163,0.29924572,-0.804388,-0.07875163,0.24002461,-0.8018858,-0.13998084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0.30153486,-0.80488837,-0.07551692,0.30153486,-0.80488837,-0.07551692,0.41370252,-0.8294126,0.0829844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0.3569279,-0.8473768,4.5376678E-4,0.3569279,-0.8473768,4.5376678E-4,0.42742506,-0.8201222,0.11543675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0.3594366,-0.84737885,0.0044403654,0.3594366,-0.84737885,0.0044403654,0.50465345,-0.8449873,0.22744615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0.3653072,-0.8470539,0.01323273,0.3653072,-0.8470539,0.01323273,0.652968,-0.83113146,0.444059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0.38518646,-0.86060756,0.11165537,0.38518646,-0.86060756,0.11165537,0.7695348,-0.8428884,0.60681313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.39419654,-0.86330634,0.12328872,0.3941965,-0.86330634,0.12328872,0.8876078,-1.0473782,0.74889445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0.29489133,-0.8043948,0.12905662,0.29489133,-0.8043948,0.12905662,1.2674185,-1.2679926,1.1084859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0.3000562,-0.81076175,0.13335615,0.3000562,-0.81076175,0.13335615,0.5531332,-1.1227456,0.34403282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.13931815,-0.54219073,0.010875948,0.13931815,-0.54219073,0.010875948,-0.40664992,-1.0639141,-0.7871347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.11832632,-0.5302865,-0.018395042,0.11832632,-0.5302865,-0.018395042,-0.91027427,0.05302169,-1.452675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.22921188,-0.052989695,-0.25739583,0.22921188,-0.052989695,-0.25739583,-0.35583633,0.016643494,-0.629914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0.22608326,-0.05399497,-0.25901914,0.22608326,-0.05399497,-0.25739583,0.005872662,-0.11122724,-0.40554616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0.2158299,-0.05394375,-0.2710097,0.2158299,-0.05394375,-0.2710097,-0.28658572,-0.05143399,-0.85854715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0.4021805,0.034089006,-0.44451743,0.4021805,0.034089006,-0.44451743,0.020452205,-0.047530163,-0.59205973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0.3979832,0.03423894,-0.4448226,0.3979832,0.03423894,-0.4448226,0.19231604,0.041585553,-0.45977443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0.58614653,-0.004998401,-0.46391952,0.58614653,-0.004998401,-0.46391952,0.19170682,0.17581496,-0.51880735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0.58462024,-8.9312624E-4,-0.46043855,0.58462024,-8.9312624E-4,-0.46043855,0.5098311,0.20026553,-0.28987178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0.7328702,-0.40662977,-0.3527546,0.7328702,-0.40662977,-0.3527546,0.55892694,0.1219484,-0.22032538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0.7314487,-0.39774004,-0.3469192,0.7314487,-0.39774004,-0.3469192,0.6617973,0.037858058,-0.0609847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0.79686236,-0.6935262,0.05065517,0.79686236,-0.6935262,0.050655175,0.8987951,0.0016798945,0.3847327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0.80035317,-0.6826607,0.06479022,0.80035317,-0.6826607,0.06479022,0.9918409,-0.21166171,0.8639657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0.8083935,-0.6786388,0.09314767,0.8083935,-0.6786388,0.09314767,1.2299252,-0.48884043,1.5660415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0.4685864,-0.8595107,0.18995512,0.46858636,-0.8595107,0.1899551,-1.0805347,-0.5608466,-1.9194508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0.5349769,-0.8648146,0.24849357,0.5349769,-0.8648146,0.24849357,-2.4950674,-1.1247058,3.1168814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0.18018287,-0.7812182,0.1454935,0.18018287,-0.7812182,0.1454935,-0.38928512,-0.4364556,-0.85116524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0.1699344,-0.7744712,0.12754124,0.1699344,-0.7744712,0.12754124,-0.33224046,-0.44387153,-0.7521215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0.19544007,-0.74654835,0.11271789,0.19544007,-0.74654835,0.11271789,0.088278696,-0.81295556,-0.29572904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0.1898622,-0.74928194,0.10050215,0.18986222,-0.74928194,0.10050214,-0.123767525,-0.8717403,-0.5458616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0.17390932,-0.7303951,0.11497724,0.17390932,-0.7303951,0.11497724,-0.084114835,-0.7594656,-0.5023065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0.17247698,-0.7282484,0.1069609,0.17247698,-0.7282484,0.1069609,0.1022915,-0.623063,-0.28584036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0.21605363,-0.71619576,0.10626533,0.21605363,-0.71619576,0.10626533,0.21020232,-0.6024988,-0.16263558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0.21728647,-0.71407175,0.1025081,0.21605363,-0.7161957,0.10626533,0.28068382,-0.6117198,-0.07788747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0.21830273,-0.71223843,0.09865073,0.21830273,-0.71223843,0.09865073,0.26810056,-0.6224043,-0.09036065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0.2366589,-0.7127934,0.09731515,0.2366589,-0.7127934,0.09731515,0.22205004,-0.6663518,-0.14019354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0.23792444,-0.71202046,0.09442435,0.23792444,-0.71202046,0.09442435,0.29993585,-0.6741477,-0.047224376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.2500661,-0.7022842,0.103199184,0.2500661,-0.7022842,0.103199184,0.2938622,-0.65572786,-0.050828364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0.2485001,-0.70169353,0.09728368,0.2485001,-0.70169353,0.09728368,0.16541813,-0.6780501,-0.19960496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0.24740194,-0.68659973,0.092738055,0.24740194,-0.68659973,0.092738055,0.20689055,-0.63691145,-0.1545475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0.24687417,-0.68542886,0.08810342,0.24687417,-0.68542886,0.08810342,0.22101413,-0.62805486,-0.13899358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0.24599412,-0.6850742,0.083204985,0.245912,-0.6881988,0.08530853,0.20135246,-0.67289734,-0.15821223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.24460208,-0.68792915,0.079953805,0.2446021,-0.6879291,0.079953805,0.16693097,-0.67454296,-0.19806187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0.24264963,-0.6877206,0.07396369,0.24264963,-0.6877206,0.07396369,0.15211967,-0.6789599,-0.21354978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0.24700756,-0.6831948,0.06870121,0.24700756,-0.6831948,0.06870121,0.16328469,-0.6868071,-0.20021209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0.24536584,-0.6830626,0.063348964,0.24536583,-0.6830626,0.063348964,0.17550457,-0.66321045,-0.18752955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0.253231,-0.6683714,0.076167464,0.25323096,-0.6683714,0.076167464,0.21800655,-0.6208286,-0.13750905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0.25188628,-0.667932,0.071212545,0.25188628,-0.66793203,0.07121255,0.1837857,-0.65243983,-0.17370588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0.26360884,-0.6694687,0.07728691,0.2636088,-0.6694687,0.07728691,0.21835192,-0.67119163,-0.13210425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0.26288876,-0.6693681,0.07330533,0.2628888,-0.6693681,0.07330533,0.23219484,-0.6571166,-0.117024936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0.26259145,-0.6686603,0.06982726,0.26259145,-0.6686603,0.06982726,0.24802268,-0.63397604,-0.100598454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0.2714286,-0.6618403,0.07456977,0.27142859,-0.6618403,0.07456977,0.25750414,-0.63943624,-0.08895397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0.2691807,-0.66175234,0.069066286,0.2691807,-0.66175234,0.069066286,0.15903251,-0.6574416,-0.20060432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0.27018988,-0.6566866,0.063834354,0.2701899,-0.6566866,0.063834354,0.224098,-0.6516626,-0.12576899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0.26923838,-0.65604043,0.06004785,0.26923838,-0.65604043,0.06004785,0.22400029,-0.6235864,-0.12396016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0.27366355,-0.6543361,0.061414685,0.27366355,-0.6543361,0.06141468,0.22299089,-0.6355216,-0.123239785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0.272092,-0.6543085,0.05710084,0.272092,-0.6543085,0.057100844,0.1874907,-0.6563832,-0.16285038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0.27673835,-0.6514966,0.057314046,0.27673835,-0.6514966,0.05731405,0.21023837,-0.6456694,-0.13722722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0.27572396,-0.65137184,0.053790424,0.27572396,-0.65137184,0.053790428,0.23221526,-0.6497577,-0.11123294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0.2789947,-0.64794886,0.055062953,0.2789947,-0.6479489,0.055062953,0.2347918,-0.64946914,-0.10823857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0.27762765,-0.64754903,0.0511973,0.27762765,-0.64754903,0.0511973,0.2127255,-0.6296496,-0.13566293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0.2770165,-0.6471801,0.04825857,0.2770165,-0.6471801,0.048258565,0.24816851,-0.6314143,-0.0942295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0.27853116,-0.6474269,0.042448465,0.27853116,-0.6474269,0.042448465,0.21024196,-0.64852226,-0.13699533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0.27700084,-0.6473652,0.038773052,0.2770008,-0.64736515,0.03877305,0.20192157,-0.6449491,-0.14138559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0.28098863,-0.63975537,0.044471733,0.2809886,-0.63975537,0.044471733,0.23549078,-0.6213551,-0.10448335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0.2802171,-0.63914645,0.04162959,0.2802171,-0.63914645,0.041629594,0.24306065,-0.6118642,-0.09662641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0.28179473,-0.64591354,0.035192274,0.28179473,-0.64591354,0.035192274,0.2368157,-0.6435543,-0.1008795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0.2804664,-0.6460091,0.03198258,0.2804664,-0.646009,0.031982575,0.21729687,-0.64830387,-0.12325246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0.28169,-0.6436219,0.031433266,0.28169,-0.6436219,0.03143327,0.22418,-0.6439847,-0.1155946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0.2808228,-0.64344776,0.028806621,0.2808228,-0.64344776,0.028806621,0.2383307,-0.63491195,-0.099899255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0.2800396,-0.643381,0.026320022,0.2800396,-0.643381,0.026320022,0.24166274,-0.6401066,-0.0955236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0.28147137,-0.64402527,0.024370153,0.28147137,-0.64402527,0.024370153,0.20960756,-0.6415618,-0.13274191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0.28000292,-0.64393455,0.02118841,0.28000292,-0.64393455,0.021188412,0.21568696,-0.64022183,-0.12579507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0.28225198,-0.6381554,0.023331176,0.28225198,-0.6381554,0.023331176,0.2419068,-0.6287727,-0.09630573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0.28123677,-0.63805544,0.020703927,0.2812368,-0.63805544,0.020703929,0.22359842,-0.63245285,-0.117274456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0.2793553,-0.6400126,0.015264768,0.2793553,-0.6400126,0.015264768,0.21410075,-0.6350532,-0.12806985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0.27831197,-0.64001846,0.012711391,0.27831197,-0.64001846,0.012711391,0.22719115,-0.64030266,-0.11240421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0.27888834,-0.638114,0.012800192,0.27888834,-0.638114,0.012800192,0.2331889,-0.62736034,-0.10549674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0.27793336,-0.6380426,0.010399891,0.27793336,-0.6380427,0.010399892,0.22451344,-0.6368496,-0.11470502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0.276598,-0.6381246,0.0075972206,0.276598,-0.6381246,0.0075972206,0.21116665,-0.6421369,-0.1297338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0.27690297,-0.6361509,0.0046963645,0.27690297,-0.6361509,0.0046963645,0.21740848,-0.62862045,-0.12365656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0.27607393,-0.63591725,0.00253954,0.27607393,-0.63591725,0.00253954,0.2331011,-0.62372315,-0.10594046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0.2754182,-0.6367876,-6.6372205E-4,0.2754182,-0.6367876,-6.6372205E-4,0.21583715,-0.6281067,-0.1298741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0.2741374,-0.63688844,-0.0033430166,0.2741374,-0.63688844,-0.0033430166,0.21138129,-0.6418291,-0.13462858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0.27720055,-0.6361933,0.0011077216,0.27720055,-0.6361933,0.0011077216,0.22573698,-0.62783694,-0.11928725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0.27608025,-0.6362443,-0.0013858131,0.27608025,-0.6362443,-0.0013858131,0.221185,-0.63874394,-0.12356912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0.28678918,-0.6390048,0.006389468,0.28678918,-0.6390048,0.006389468,0.20814495,-0.6477516,-0.13788174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0.28681132,-0.6389587,0.0053633014,0.28681132,-0.6389587,0.0053633014,0.28789538,-0.63669705,-0.044918925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0.28617102,-0.6390435,0.0035769409,0.28617102,-0.6390435,0.0035769409,0.25479704,-0.6431992,-0.083954774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0.28965598,-0.6424662,1.7056009E-5,0.28965598,-0.6424662,1.7056009E-5,0.22705324,-0.6472583,-0.11572135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0.28900075,-0.6422911,-0.0015451864,0.28900075,-0.6422911,-0.0015451864,0.25689536,-0.6337129,-0.07809514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0.29809332,-0.6417857,0.0040295087,0.29809335,-0.6417857,0.0040295087,0.24756336,-0.63943744,-0.08730039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.29679137,-0.64178264,0.0018704131,0.29679137,-0.64178264,0.0018704131,0.23299448,-0.6416336,-0.10392537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0.3090696,-0.6381997,0.013621936,0.3090696,-0.6381997,0.013621936,0.26500285,-0.6363862,-0.06737453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.30811408,-0.6381886,0.012005776,0.30811408,-0.6381886,0.012005776,0.2612933,-0.63764465,-0.067186184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.31696317,-0.6418872,0.020225968,0.31696317,-0.6418872,0.020225968,0.22121681,-0.639063,-0.11527882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0.31587806,-0.64164877,0.018455291,0.31587806,-0.64164877,0.018455291,0.26270708,-0.62996525,-0.06830806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.33850262,-0.6530808,0.043648772,0.33850262,-0.6530808,0.043648772,0.25367543,-0.6353112,-0.073827654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0.33692068,-0.65255,0.04150215,0.33692068,-0.65255,0.04150215,0.25940725,-0.6265408,-0.06368245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.33650985,-0.65232635,0.04074446,0.33650982,-0.65232635,0.04074446,0.3163778,-0.6413663,0.025253017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.37857607,-0.67355645,0.1067717,0.37857607,-0.67355645,0.1067717,0.3797445,-0.6304834,0.08196239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.37870893,-0.67321444,0.10665505,0.37870893,-0.67321444,0.10665505,0.38522106,-0.6564543,0.10093872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.41278347,-0.70210046,0.16125032,0.41278347,-0.70210046,0.16125032,0.46478423,-0.66052383,0.21695718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.41561198,-0.70134914,0.16478732,0.41561198,-0.70134914,0.16478732,0.5542093,-0.6645352,0.3381004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0.4037769,-0.7286543,0.18943913,0.4037769,-0.7286543,0.18943913,0.598327,-0.66969836,0.40121108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0.40758255,-0.7278738,0.19354326,0.40758255,-0.7278738,0.19354326,0.5940597,-0.6896301,0.3946464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0.2918932,-0.7152442,0.18297805,0.2918932,-0.7152442,0.18297805,0.7369533,-0.9387737,0.5960376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0.29735777,-0.7176819,0.1867811,0.29735777,-0.7176819,0.1867811,0.5651217,-0.83712924,0.3731305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0.30726495,-0.72771835,0.19551833,0.30726495,-0.72771835,0.19551833,0.7927185,-1.2195034,0.6236422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
